,Province_State,week,Confirmed,Date_Time
5401,South Dakota,2021-40,1028011,2021-10-10
5402,South Dakota,2021-41,1042896,2021-10-17
5403,South Dakota,2021-42,1058129,2021-10-24
5404,South Dakota,2021-43,1075056,2021-10-31
5405,South Dakota,2021-44,1091647,2021-11-07
5406,South Dakota,2021-45,1108988,2021-11-14
5407,South Dakota,2021-46,1128607,2021-11-21
5408,South Dakota,2021-47,1146054,2021-11-28
5409,South Dakota,2021-48,1166812,2021-12-05
5410,South Dakota,2021-49,1190535,2021-12-12
5411,South Dakota,2021-50,1208442,2021-12-19
5412,South Dakota,2021-51,1224739,2021-12-26
5413,South Dakota,2021-52,1066117,2022-01-02
5414,South Dakota,2022-00,179204,2022-01-02
5415,South Dakota,2022-01,1293790,2022-01-09
5416,South Dakota,2022-02,1380391,2022-01-16
5417,South Dakota,2022-03,1469081,2022-01-23
5418,South Dakota,2022-04,1554455,2022-01-30
5419,South Dakota,2022-05,1599054,2022-02-06
5420,South Dakota,2022-06,1621995,2022-02-13
5421,South Dakota,2022-07,1636872,2022-02-20
5422,South Dakota,2022-08,1647807,2022-02-27
5423,South Dakota,2022-09,1416354,2022-03-06
5424,Tennessee,2020-03,0,2020-01-26
5425,Tennessee,2020-04,0,2020-02-02
5426,Tennessee,2020-05,0,2020-02-09
5427,Tennessee,2020-06,0,2020-02-16
5428,Tennessee,2020-07,0,2020-02-23
5429,Tennessee,2020-08,0,2020-03-01
5430,Tennessee,2020-09,3,2020-03-08
5431,Tennessee,2020-10,94,2020-03-15
5432,Tennessee,2020-11,939,2020-03-22
5433,Tennessee,2020-12,6621,2020-03-29
5434,Tennessee,2020-13,18363,2020-04-05
5435,Tennessee,2020-14,30594,2020-04-12
5436,Tennessee,2020-15,41790,2020-04-19
5437,Tennessee,2020-16,55279,2020-04-26
5438,Tennessee,2020-17,75290,2020-05-03
5439,Tennessee,2020-18,97681,2020-05-10
5440,Tennessee,2020-19,113932,2020-05-17
5441,Tennessee,2020-20,130334,2020-05-24
5442,Tennessee,2020-21,149134,2020-05-31
5443,Tennessee,2020-22,171338,2020-06-07
5444,Tennessee,2020-23,196010,2020-06-14
5445,Tennessee,2020-24,226445,2020-06-21
5446,Tennessee,2020-25,261843,2020-06-28
5447,Tennessee,2020-26,317035,2020-07-05
5448,Tennessee,2020-27,390998,2020-07-12
5449,Tennessee,2020-28,484778,2020-07-19
5450,Tennessee,2020-29,591091,2020-07-26
5451,Tennessee,2020-30,707305,2020-08-02
5452,Tennessee,2020-31,802519,2020-08-09
5453,Tennessee,2020-32,888650,2020-08-16
5454,Tennessee,2020-33,964124,2020-08-23
5455,Tennessee,2020-34,1033585,2020-08-30
5456,Tennessee,2020-35,1104713,2020-09-06
5457,Tennessee,2020-36,1170582,2020-09-13
5458,Tennessee,2020-37,1238492,2020-09-20
5459,Tennessee,2020-38,1307904,2020-09-27
5460,Tennessee,2020-39,1372907,2020-10-04
5461,Tennessee,2020-40,1450838,2020-10-11
5462,Tennessee,2020-41,1544225,2020-10-18
5463,Tennessee,2020-42,1653742,2020-10-25
5464,Tennessee,2020-43,1780487,2020-11-01
5465,Tennessee,2020-44,1885302,2020-11-08
5466,Tennessee,2020-45,2055054,2020-11-15
5467,Tennessee,2020-46,2271262,2020-11-22
5468,Tennessee,2020-47,2451472,2020-11-29
5469,Tennessee,2020-48,2683864,2020-12-06
5470,Tennessee,2020-49,2955223,2020-12-13
5471,Tennessee,2020-50,3376621,2020-12-20
5472,Tennessee,2020-51,3778410,2020-12-27
5473,Tennessee,2020-52,2872072,2021-01-03
5474,Tennessee,2021-00,1190934,2021-01-03
5475,Tennessee,2021-01,4384869,2021-01-10
5476,Tennessee,2021-02,4665006,2021-01-17
5477,Tennessee,2021-03,4862934,2021-01-24
5478,Tennessee,2021-04,5012172,2021-01-31
5479,Tennessee,2021-05,5139238,2021-02-07
5480,Tennessee,2021-06,5250680,2021-02-14
5481,Tennessee,2021-07,5323846,2021-02-21
5482,Tennessee,2021-08,5384827,2021-02-28
5483,Tennessee,2021-09,5447518,2021-03-07
5484,Tennessee,2021-10,5506640,2021-03-14
5485,Tennessee,2021-11,5566413,2021-03-21
5486,Tennessee,2021-12,5627457,2021-03-28
5487,Tennessee,2021-13,5679697,2021-04-04
5488,Tennessee,2021-14,5733284,2021-04-11
5489,Tennessee,2021-15,5791031,2021-04-18
5490,Tennessee,2021-16,5862661,2021-04-25
5491,Tennessee,2021-17,5915066,2021-05-02
5492,Tennessee,2021-18,5955483,2021-05-09
5493,Tennessee,2021-19,5988244,2021-05-16
5494,Tennessee,2021-20,6013364,2021-05-23
5495,Tennessee,2021-21,6030969,2021-05-30
5496,Tennessee,2021-22,6042434,2021-06-06
5497,Tennessee,2021-23,6052117,2021-06-13
5498,Tennessee,2021-24,6059235,2021-06-20
5499,Tennessee,2021-25,6065456,2021-06-27
5500,Tennessee,2021-26,6069397,2021-07-04
5501,Tennessee,2021-27,6080569,2021-07-11
5502,Tennessee,2021-28,6103455,2021-07-18
5503,Tennessee,2021-29,6144546,2021-07-25
5504,Tennessee,2021-30,6218909,2021-08-01
5505,Tennessee,2021-31,6342365,2021-08-08
5506,Tennessee,2021-32,6514883,2021-08-15
5507,Tennessee,2021-33,6742145,2021-08-22
5508,Tennessee,2021-34,7037072,2021-08-29
5509,Tennessee,2021-35,7383415,2021-09-05
5510,Tennessee,2021-36,7736489,2021-09-12
5511,Tennessee,2021-37,8135082,2021-09-19
5512,Tennessee,2021-38,8382568,2021-09-26
5513,Tennessee,2021-39,8564308,2021-10-03
5514,Tennessee,2021-40,8700894,2021-10-10
5515,Tennessee,2021-41,8805747,2021-10-17
5516,Tennessee,2021-42,8881964,2021-10-24
5517,Tennessee,2021-43,8938532,2021-10-31
5518,Tennessee,2021-44,8987777,2021-11-07
5519,Tennessee,2021-45,9037540,2021-11-14
5520,Tennessee,2021-46,9101353,2021-11-21
5521,Tennessee,2021-47,9158587,2021-11-28
5522,Tennessee,2021-48,9226549,2021-12-05
5523,Tennessee,2021-49,9315733,2021-12-12
5524,Tennessee,2021-50,9404966,2021-12-19
5525,Tennessee,2021-51,9522012,2021-12-26
5526,Tennessee,2021-52,8361041,2022-01-02
5527,Tennessee,2022-00,1412302,2022-01-02
5528,Tennessee,2022-01,10181048,2022-01-09
5529,Tennessee,2022-02,10551048,2022-01-16
5530,Tennessee,2022-03,11234121,2022-01-23
5531,Tennessee,2022-04,12046564,2022-01-30
5532,Tennessee,2022-05,13012068,2022-02-06
5533,Tennessee,2022-06,13623708,2022-02-13
5534,Tennessee,2022-07,13848491,2022-02-20
5535,Tennessee,2022-08,13981603,2022-02-27
5536,Tennessee,2022-09,12044735,2022-03-06
5537,Texas,2020-03,0,2020-01-26
5538,Texas,2020-04,0,2020-02-02
5539,Texas,2020-05,0,2020-02-09
5540,Texas,2020-06,0,2020-02-16
5541,Texas,2020-07,0,2020-02-23
5542,Texas,2020-08,0,2020-03-01
5543,Texas,2020-09,15,2020-03-08
5544,Texas,2020-10,192,2020-03-15
5545,Texas,2020-11,1774,2020-03-22
5546,Texas,2020-12,9578,2020-03-29
5547,Texas,2020-13,27007,2020-04-05
5548,Texas,2020-14,52513,2020-04-12
5549,Texas,2020-15,82259,2020-04-19
5550,Texas,2020-16,112613,2020-04-26
5551,Texas,2020-17,154639,2020-05-03
5552,Texas,2020-18,201458,2020-05-10
5553,Texas,2020-19,253839,2020-05-17
5554,Texas,2020-20,305342,2020-05-24
5555,Texas,2020-21,346197,2020-05-31
5556,Texas,2020-22,423426,2020-06-07
5557,Texas,2020-23,540482,2020-06-14
5558,Texas,2020-24,676616,2020-06-21
5559,Texas,2020-25,887420,2020-06-28
5560,Texas,2020-26,1201278,2020-07-05
5561,Texas,2020-27,1565769,2020-07-12
5562,Texas,2020-28,1999058,2020-07-19
5563,Texas,2020-29,2418167,2020-07-26
5564,Texas,2020-30,2808998,2020-08-02
5565,Texas,2020-31,3214652,2020-08-09
5566,Texas,2020-32,3770378,2020-08-16
5567,Texas,2020-33,4167789,2020-08-23
5568,Texas,2020-34,4425101,2020-08-30
5569,Texas,2020-35,4637389,2020-09-06
5570,Texas,2020-36,4805222,2020-09-13
5571,Texas,2020-37,5056506,2020-09-20
5572,Texas,2020-38,5300476,2020-09-27
5573,Texas,2020-39,5490919,2020-10-04
5574,Texas,2020-40,5663327,2020-10-11
5575,Texas,2020-41,5841279,2020-10-18
5576,Texas,2020-42,6085019,2020-10-25
5577,Texas,2020-43,6369972,2020-11-01
5578,Texas,2020-44,6688752,2020-11-08
5579,Texas,2020-45,7083232,2020-11-15
5580,Texas,2020-46,7539760,2020-11-22
5581,Texas,2020-47,8182247,2020-11-29
5582,Texas,2020-48,8855847,2020-12-06
5583,Texas,2020-49,9543545,2020-12-13
5584,Texas,2020-50,10369784,2020-12-20
5585,Texas,2020-51,11280125,2020-12-27
5586,Texas,2020-52,8605662,2021-01-03
5587,Texas,2021-00,3644349,2021-01-03
5588,Texas,2021-01,13391903,2021-01-10
5589,Texas,2021-02,14487644,2021-01-17
5590,Texas,2021-03,15500888,2021-01-24
5591,Texas,2021-04,16374514,2021-01-31
5592,Texas,2021-05,17320907,2021-02-07
5593,Texas,2021-06,17952463,2021-02-14
5594,Texas,2021-07,18328481,2021-02-21
5595,Texas,2021-08,18624284,2021-02-28
5596,Texas,2021-09,18975647,2021-03-07
5597,Texas,2021-10,19232664,2021-03-14
5598,Texas,2021-11,19446518,2021-03-21
5599,Texas,2021-12,19627921,2021-03-28
5600,Texas,2021-13,19809644,2021-04-04
5601,Texas,2021-14,19962722,2021-04-11
5602,Texas,2021-15,20135744,2021-04-18
5603,Texas,2021-16,20298437,2021-04-25
5604,Texas,2021-17,20459441,2021-05-02
5605,Texas,2021-18,20602459,2021-05-09
5606,Texas,2021-19,20715305,2021-05-16
5607,Texas,2021-20,20812054,2021-05-23
5608,Texas,2021-21,20897422,2021-05-30
5609,Texas,2021-22,20959798,2021-06-06
5610,Texas,2021-23,21053217,2021-06-13
5611,Texas,2021-24,21126344,2021-06-20
5612,Texas,2021-25,21185195,2021-06-27
5613,Texas,2021-26,21252706,2021-07-04
5614,Texas,2021-27,21326180,2021-07-11
5615,Texas,2021-28,21441173,2021-07-18
5616,Texas,2021-29,21632957,2021-07-25
5617,Texas,2021-30,21961627,2021-08-01
5618,Texas,2021-31,22503794,2021-08-08
5619,Texas,2021-32,23181631,2021-08-15
5620,Texas,2021-33,23964257,2021-08-22
5621,Texas,2021-34,24788197,2021-08-29
5622,Texas,2021-35,25620860,2021-09-05
5623,Texas,2021-36,26491362,2021-09-12
5624,Texas,2021-37,27358188,2021-09-19
5625,Texas,2021-38,28024818,2021-09-26
5626,Texas,2021-39,28570978,2021-10-03
5627,Texas,2021-40,28984827,2021-10-10
5628,Texas,2021-41,29319377,2021-10-17
5629,Texas,2021-42,29573070,2021-10-24
5630,Texas,2021-43,29781614,2021-10-31
5631,Texas,2021-44,29958632,2021-11-07
5632,Texas,2021-45,30114991,2021-11-14
5633,Texas,2021-46,30273903,2021-11-21
5634,Texas,2021-47,30427398,2021-11-28
5635,Texas,2021-48,30575513,2021-12-05
5636,Texas,2021-49,30822052,2021-12-12
5637,Texas,2021-50,31040887,2021-12-19
5638,Texas,2021-51,31458779,2021-12-26
5639,Texas,2021-52,27509231,2022-01-02
5640,Texas,2022-00,4675575,2022-01-02
5641,Texas,2022-01,34242019,2022-01-09
5642,Texas,2022-02,36910239,2022-01-16
5643,Texas,2022-03,39955143,2022-01-23
5644,Texas,2022-04,42586491,2022-01-30
5645,Texas,2022-05,44252287,2022-02-06
5646,Texas,2022-06,45263781,2022-02-13
5647,Texas,2022-07,45824565,2022-02-20
5648,Texas,2022-08,46162205,2022-02-27
5649,Texas,2022-09,39744262,2022-03-06
5650,Utah,2020-03,0,2020-01-26
5651,Utah,2020-04,0,2020-02-02
5652,Utah,2020-05,0,2020-02-09
5653,Utah,2020-06,0,2020-02-16
5654,Utah,2020-07,0,2020-02-23
5655,Utah,2020-08,0,2020-03-01
5656,Utah,2020-09,1,2020-03-08
5657,Utah,2020-10,29,2020-03-15
5658,Utah,2020-11,407,2020-03-22
5659,Utah,2020-12,2527,2020-03-29
5660,Utah,2020-13,7056,2020-04-05
5661,Utah,2020-14,13032,2020-04-12
5662,Utah,2020-15,18024,2020-04-19
5663,Utah,2020-16,24366,2020-04-26
5664,Utah,2020-17,31686,2020-05-03
5665,Utah,2020-18,39282,2020-05-10
5666,Utah,2020-19,46395,2020-05-17
5667,Utah,2020-20,54041,2020-05-24
5668,Utah,2020-21,61957,2020-05-31
5669,Utah,2020-22,74358,2020-06-07
5670,Utah,2020-23,90621,2020-06-14
5671,Utah,2020-24,108534,2020-06-21
5672,Utah,2020-25,132504,2020-06-28
5673,Utah,2020-26,159375,2020-07-05
5674,Utah,2020-27,187643,2020-07-12
5675,Utah,2020-28,218632,2020-07-19
5676,Utah,2020-29,249917,2020-07-26
5677,Utah,2020-30,275025,2020-08-02
5678,Utah,2020-31,296980,2020-08-09
5679,Utah,2020-32,316080,2020-08-16
5680,Utah,2020-33,333465,2020-08-23
5681,Utah,2020-34,351331,2020-08-30
5682,Utah,2020-35,370623,2020-09-06
5683,Utah,2020-36,390666,2020-09-13
5684,Utah,2020-37,420345,2020-09-20
5685,Utah,2020-38,464327,2020-09-27
5686,Utah,2020-39,512667,2020-10-04
5687,Utah,2020-40,566107,2020-10-11
5688,Utah,2020-41,625173,2020-10-18
5689,Utah,2020-42,688780,2020-10-25
5690,Utah,2020-43,765224,2020-11-01
5691,Utah,2020-44,856882,2020-11-08
5692,Utah,2020-45,985163,2020-11-15
5693,Utah,2020-46,1141131,2020-11-22
5694,Utah,2020-47,1288652,2020-11-29
5695,Utah,2020-48,1418130,2020-12-06
5696,Utah,2020-49,1561457,2020-12-13
5697,Utah,2020-50,1687728,2020-12-20
5698,Utah,2020-51,1801785,2020-12-27
5699,Utah,2020-52,1349342,2021-01-03
5700,Utah,2021-00,558266,2021-01-03
5701,Utah,2021-01,2052927,2021-01-10
5702,Utah,2021-02,2197841,2021-01-17
5703,Utah,2021-03,2301833,2021-01-24
5704,Utah,2021-04,2384865,2021-01-31
5705,Utah,2021-05,2449703,2021-02-07
5706,Utah,2021-06,2501915,2021-02-14
5707,Utah,2021-07,2544334,2021-02-21
5708,Utah,2021-08,2580485,2021-02-28
5709,Utah,2021-09,2609039,2021-03-07
5710,Utah,2021-10,2634404,2021-03-14
5711,Utah,2021-11,2658221,2021-03-21
5712,Utah,2021-12,2679467,2021-03-28
5713,Utah,2021-13,2699761,2021-04-04
5714,Utah,2021-14,2719117,2021-04-11
5715,Utah,2021-15,2738455,2021-04-18
5716,Utah,2021-16,2757010,2021-04-25
5717,Utah,2021-17,2775675,2021-05-02
5718,Utah,2021-18,2792984,2021-05-09
5719,Utah,2021-19,2808944,2021-05-16
5720,Utah,2021-20,2823618,2021-05-23
5721,Utah,2021-21,2835887,2021-05-30
5722,Utah,2021-22,2846318,2021-06-06
5723,Utah,2021-23,2859066,2021-06-13
5724,Utah,2021-24,2872804,2021-06-20
5725,Utah,2021-25,2887938,2021-06-27
5726,Utah,2021-26,2905757,2021-07-04
5727,Utah,2021-27,2923405,2021-07-11
5728,Utah,2021-28,2948320,2021-07-18
5729,Utah,2021-29,2976377,2021-07-25
5730,Utah,2021-30,3010738,2021-08-01
5731,Utah,2021-31,3053649,2021-08-08
5732,Utah,2021-32,3094610,2021-08-15
5733,Utah,2021-33,3142072,2021-08-22
5734,Utah,2021-34,3196978,2021-08-29
5735,Utah,2021-35,3260260,2021-09-05
5736,Utah,2021-36,3326317,2021-09-12
5737,Utah,2021-37,3408194,2021-09-19
5738,Utah,2021-38,3478917,2021-09-26
5739,Utah,2021-39,3545278,2021-10-03
5740,Utah,2021-40,3614172,2021-10-10
5741,Utah,2021-41,3677285,2021-10-17
5742,Utah,2021-42,3744858,2021-10-24
5743,Utah,2021-43,3819620,2021-10-31
5744,Utah,2021-44,3893655,2021-11-07
5745,Utah,2021-45,3969658,2021-11-14
5746,Utah,2021-46,4051162,2021-11-21
5747,Utah,2021-47,4121288,2021-11-28
5748,Utah,2021-48,4184618,2021-12-05
5749,Utah,2021-49,4252559,2021-12-12
5750,Utah,2021-50,4305951,2021-12-19
5751,Utah,2021-51,4352425,2021-12-26
5752,Utah,2021-52,3789552,2022-01-02
5753,Utah,2022-00,636992,2022-01-02
5754,Utah,2022-01,4645438,2022-01-09
5755,Utah,2022-02,5070305,2022-01-16
5756,Utah,2022-03,5560030,2022-01-23
5757,Utah,2022-04,6010146,2022-01-30
5758,Utah,2022-05,6233112,2022-02-06
5759,Utah,2022-06,6345233,2022-02-13
5760,Utah,2022-07,6409585,2022-02-20
5761,Utah,2022-08,6443081,2022-02-27
5762,Utah,2022-09,5539764,2022-03-06
5763,Vermont,2020-03,0,2020-01-26
5764,Vermont,2020-04,0,2020-02-02
5765,Vermont,2020-05,0,2020-02-09
5766,Vermont,2020-06,0,2020-02-16
5767,Vermont,2020-07,0,2020-02-23
5768,Vermont,2020-08,0,2020-03-01
5769,Vermont,2020-09,0,2020-03-08
5770,Vermont,2020-10,13,2020-03-15
5771,Vermont,2020-11,142,2020-03-22
5772,Vermont,2020-12,900,2020-03-29
5773,Vermont,2020-13,2293,2020-04-05
5774,Vermont,2020-14,4253,2020-04-12
5775,Vermont,2020-15,5342,2020-04-19
5776,Vermont,2020-16,5765,2020-04-26
5777,Vermont,2020-17,6061,2020-05-03
5778,Vermont,2020-18,6370,2020-05-10
5779,Vermont,2020-19,6508,2020-05-17
5780,Vermont,2020-20,6624,2020-05-24
5781,Vermont,2020-21,6782,2020-05-31
5782,Vermont,2020-22,7041,2020-06-07
5783,Vermont,2020-23,7671,2020-06-14
5784,Vermont,2020-24,7942,2020-06-21
5785,Vermont,2020-25,8259,2020-06-28
5786,Vermont,2020-26,8529,2020-07-05
5787,Vermont,2020-27,8842,2020-07-12
5788,Vermont,2020-28,9217,2020-07-19
5789,Vermont,2020-29,9600,2020-07-26
5790,Vermont,2020-30,9855,2020-08-02
5791,Vermont,2020-31,10067,2020-08-09
5792,Vermont,2020-32,10365,2020-08-16
5793,Vermont,2020-33,10736,2020-08-23
5794,Vermont,2020-34,11052,2020-08-30
5795,Vermont,2020-35,11438,2020-09-06
5796,Vermont,2020-36,11615,2020-09-13
5797,Vermont,2020-37,11905,2020-09-20
5798,Vermont,2020-38,12071,2020-09-27
5799,Vermont,2020-39,12289,2020-10-04
5800,Vermont,2020-40,12791,2020-10-11
5801,Vermont,2020-41,13263,2020-10-18
5802,Vermont,2020-42,13856,2020-10-25
5803,Vermont,2020-43,14864,2020-11-01
5804,Vermont,2020-44,15895,2020-11-08
5805,Vermont,2020-45,18041,2020-11-15
5806,Vermont,2020-46,22477,2020-11-22
5807,Vermont,2020-47,26797,2020-11-29
5808,Vermont,2020-48,31271,2020-12-06
5809,Vermont,2020-49,37140,2020-12-13
5810,Vermont,2020-50,42277,2020-12-20
5811,Vermont,2020-51,46793,2020-12-27
5812,Vermont,2020-52,36039,2021-01-03
5813,Vermont,2021-00,15101,2021-01-03
5814,Vermont,2021-01,57674,2021-01-10
5815,Vermont,2021-02,65882,2021-01-17
5816,Vermont,2021-03,73316,2021-01-24
5817,Vermont,2021-04,79874,2021-01-31
5818,Vermont,2021-05,86454,2021-02-07
5819,Vermont,2021-06,92398,2021-02-14
5820,Vermont,2021-07,98211,2021-02-21
5821,Vermont,2021-08,103461,2021-02-28
5822,Vermont,2021-09,108810,2021-03-07
5823,Vermont,2021-10,114760,2021-03-14
5824,Vermont,2021-11,120230,2021-03-21
5825,Vermont,2021-12,126876,2021-03-28
5826,Vermont,2021-13,135389,2021-04-04
5827,Vermont,2021-14,143680,2021-04-11
5828,Vermont,2021-15,150705,2021-04-18
5829,Vermont,2021-16,155698,2021-04-25
5830,Vermont,2021-17,159399,2021-05-02
5831,Vermont,2021-18,162856,2021-05-09
5832,Vermont,2021-19,165647,2021-05-16
5833,Vermont,2021-20,167903,2021-05-23
5834,Vermont,2021-21,169103,2021-05-30
5835,Vermont,2021-22,169629,2021-06-06
5836,Vermont,2021-23,170083,2021-06-13
5837,Vermont,2021-24,170415,2021-06-20
5838,Vermont,2021-25,170647,2021-06-27
5839,Vermont,2021-26,170860,2021-07-04
5840,Vermont,2021-27,171070,2021-07-11
5841,Vermont,2021-28,171588,2021-07-18
5842,Vermont,2021-29,172327,2021-07-25
5843,Vermont,2021-30,173596,2021-08-01
5844,Vermont,2021-31,175992,2021-08-08
5845,Vermont,2021-32,180274,2021-08-15
5846,Vermont,2021-33,185336,2021-08-22
5847,Vermont,2021-34,191761,2021-08-29
5848,Vermont,2021-35,198744,2021-09-05
5849,Vermont,2021-36,206137,2021-09-12
5850,Vermont,2021-37,214777,2021-09-19
5851,Vermont,2021-38,225156,2021-09-26
5852,Vermont,2021-39,234624,2021-10-03
5853,Vermont,2021-40,243355,2021-10-10
5854,Vermont,2021-41,254243,2021-10-17
5855,Vermont,2021-42,265239,2021-10-24
5856,Vermont,2021-43,275400,2021-10-31
5857,Vermont,2021-44,286577,2021-11-07
5858,Vermont,2021-45,302527,2021-11-14
5859,Vermont,2021-46,319824,2021-11-21
5860,Vermont,2021-47,335270,2021-11-28
5861,Vermont,2021-48,353403,2021-12-05
5862,Vermont,2021-49,377981,2021-12-12
5863,Vermont,2021-50,398300,2021-12-19
5864,Vermont,2021-51,417426,2021-12-26
5865,Vermont,2021-52,376113,2022-01-02
5866,Vermont,2022-00,64447,2022-01-02
5867,Vermont,2022-01,492557,2022-01-09
5868,Vermont,2022-02,570415,2022-01-16
5869,Vermont,2022-03,654927,2022-01-23
5870,Vermont,2022-04,708241,2022-01-30
5871,Vermont,2022-05,738592,2022-02-06
5872,Vermont,2022-06,756528,2022-02-13
5873,Vermont,2022-07,770339,2022-02-20
5874,Vermont,2022-08,780101,2022-02-27
5875,Vermont,2022-09,675128,2022-03-06
5876,Virgin Islands,2020-03,0,2020-01-26
5877,Virgin Islands,2020-04,0,2020-02-02
5878,Virgin Islands,2020-05,0,2020-02-09
5879,Virgin Islands,2020-06,0,2020-02-16
5880,Virgin Islands,2020-07,0,2020-02-23
5881,Virgin Islands,2020-08,0,2020-03-01
5882,Virgin Islands,2020-09,0,2020-03-08
5883,Virgin Islands,2020-10,0,2020-03-15
5884,Virgin Islands,2020-11,17,2020-03-22
5885,Virgin Islands,2020-12,105,2020-03-29
5886,Virgin Islands,2020-13,220,2020-04-05
5887,Virgin Islands,2020-14,319,2020-04-12
5888,Virgin Islands,2020-15,359,2020-04-19
5889,Virgin Islands,2020-16,376,2020-04-26
5890,Virgin Islands,2020-17,426,2020-05-03
5891,Virgin Islands,2020-18,466,2020-05-10
5892,Virgin Islands,2020-19,483,2020-05-17
5893,Virgin Islands,2020-20,483,2020-05-24
5894,Virgin Islands,2020-21,483,2020-05-31
5895,Virgin Islands,2020-22,492,2020-06-07
5896,Virgin Islands,2020-23,501,2020-06-14
5897,Virgin Islands,2020-24,508,2020-06-21
5898,Virgin Islands,2020-25,546,2020-06-28
5899,Virgin Islands,2020-26,634,2020-07-05
5900,Virgin Islands,2020-27,925,2020-07-12
5901,Virgin Islands,2020-28,1631,2020-07-19
5902,Virgin Islands,2020-29,2251,2020-07-26
5903,Virgin Islands,2020-30,2688,2020-08-02
5904,Virgin Islands,2020-31,3355,2020-08-09
5905,Virgin Islands,2020-32,4410,2020-08-16
5906,Virgin Islands,2020-33,5886,2020-08-23
5907,Virgin Islands,2020-34,7237,2020-08-30
5908,Virgin Islands,2020-35,8017,2020-09-06
5909,Virgin Islands,2020-36,8372,2020-09-13
5910,Virgin Islands,2020-37,8657,2020-09-20
5911,Virgin Islands,2020-38,9009,2020-09-27
5912,Virgin Islands,2020-39,9250,2020-10-04
5913,Virgin Islands,2020-40,9265,2020-10-11
5914,Virgin Islands,2020-41,9299,2020-10-18
5915,Virgin Islands,2020-42,9379,2020-10-25
5916,Virgin Islands,2020-43,9489,2020-11-01
5917,Virgin Islands,2020-44,9693,2020-11-08
5918,Virgin Islands,2020-45,9909,2020-11-15
5919,Virgin Islands,2020-46,10223,2020-11-22
5920,Virgin Islands,2020-47,10633,2020-11-29
5921,Virgin Islands,2020-48,11062,2020-12-06
5922,Virgin Islands,2020-49,11975,2020-12-13
5923,Virgin Islands,2020-50,12985,2020-12-20
5924,Virgin Islands,2020-51,13684,2020-12-27
5925,Virgin Islands,2020-52,10035,2021-01-03
5926,Virgin Islands,2021-00,4077,2021-01-03
5927,Virgin Islands,2021-01,14702,2021-01-10
5928,Virgin Islands,2021-02,15311,2021-01-17
5929,Virgin Islands,2021-03,16105,2021-01-24
5930,Virgin Islands,2021-04,16649,2021-01-31
5931,Virgin Islands,2021-05,17067,2021-02-07
5932,Virgin Islands,2021-06,17501,2021-02-14
5933,Virgin Islands,2021-07,17896,2021-02-21
5934,Virgin Islands,2021-08,18298,2021-02-28
5935,Virgin Islands,2021-09,18855,2021-03-07
5936,Virgin Islands,2021-10,19290,2021-03-14
5937,Virgin Islands,2021-11,19623,2021-03-21
5938,Virgin Islands,2021-12,20140,2021-03-28
5939,Virgin Islands,2021-13,20421,2021-04-04
5940,Virgin Islands,2021-14,20696,2021-04-11
5941,Virgin Islands,2021-15,21070,2021-04-18
5942,Virgin Islands,2021-16,21382,2021-04-25
5943,Virgin Islands,2021-17,21722,2021-05-02
5944,Virgin Islands,2021-18,22178,2021-05-09
5945,Virgin Islands,2021-19,22740,2021-05-16
5946,Virgin Islands,2021-20,23060,2021-05-23
5947,Virgin Islands,2021-21,23860,2021-05-30
5948,Virgin Islands,2021-22,24599,2021-06-06
5949,Virgin Islands,2021-23,25474,2021-06-13
5950,Virgin Islands,2021-24,26167,2021-06-20
5951,Virgin Islands,2021-25,26689,2021-06-27
5952,Virgin Islands,2021-26,27144,2021-07-04
5953,Virgin Islands,2021-27,27767,2021-07-11
5954,Virgin Islands,2021-28,28716,2021-07-18
5955,Virgin Islands,2021-29,29948,2021-07-25
5956,Virgin Islands,2021-30,31474,2021-08-01
5957,Virgin Islands,2021-31,33481,2021-08-08
5958,Virgin Islands,2021-32,35858,2021-08-15
5959,Virgin Islands,2021-33,37991,2021-08-22
5960,Virgin Islands,2021-34,39942,2021-08-29
5961,Virgin Islands,2021-35,41440,2021-09-05
5962,Virgin Islands,2021-36,42839,2021-09-12
5963,Virgin Islands,2021-37,44459,2021-09-19
5964,Virgin Islands,2021-38,45860,2021-09-26
5965,Virgin Islands,2021-39,47085,2021-10-03
5966,Virgin Islands,2021-40,48201,2021-10-10
5967,Virgin Islands,2021-41,48982,2021-10-17
5968,Virgin Islands,2021-42,49696,2021-10-24
5969,Virgin Islands,2021-43,50190,2021-10-31
5970,Virgin Islands,2021-44,50719,2021-11-07
5971,Virgin Islands,2021-45,51242,2021-11-14
5972,Virgin Islands,2021-46,51809,2021-11-21
5973,Virgin Islands,2021-47,52345,2021-11-28
5974,Virgin Islands,2021-48,52611,2021-12-05
5975,Virgin Islands,2021-49,53023,2021-12-12
5976,Virgin Islands,2021-50,55595,2021-12-19
5977,Virgin Islands,2021-51,54691,2021-12-26
5978,Virgin Islands,2021-52,52125,2022-01-02
5979,Virgin Islands,2022-00,10106,2022-01-02
5980,Virgin Islands,2022-01,78782,2022-01-09
5981,Virgin Islands,2022-02,91652,2022-01-16
5982,Virgin Islands,2022-03,98306,2022-01-23
5983,Virgin Islands,2022-04,102446,2022-01-30
5984,Virgin Islands,2022-05,104529,2022-02-06
5985,Virgin Islands,2022-06,105798,2022-02-13
5986,Virgin Islands,2022-07,106641,2022-02-20
5987,Virgin Islands,2022-08,107346,2022-02-27
5988,Virgin Islands,2022-09,92443,2022-03-06
